acceptance_radius import_ZTF import_OSC import_local import_lightcurve reimport_catalog search_radius Pcc_filter Pcc_filter_alternative star_separation star_cut date_range late_phase n_walkers n_steps n_cores model training_days sorting_state clean SMOTE_state clf_state n_estimators max_depth feature_set neighbors recalculate_nature classifier n_samples plot_lightcurve do_observability save_features ra_deg dec_deg transient_source object_name object_name_in ztf_name tns_name object_class g_correct r_correct dust_map red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude model_color late_color late_color10 late_color20 late_color40 late_color60 bright_mjd first_mjd green_brightest red_brightest chi2 host_radius host_separation host_ra host_dec host_Pcc host_magnitude host_magnitude_g host_magnitude_r input_host_g_r host_nature photoz photoz_err specz specz_err best_host redshift redshift_label delta_time deltamag_red deltamag_green absmag input_separation input_size input_magnitude normal_separation true_deltamag_red true_deltamag_green hostless_cut
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 26.21825 23.012181 TNS 2022aawb 2022aawb -- 2022aawb -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8152671285639974 0.28841810050637595 26.21827529 23.01225766 0.009305458101215303 22.04941213315518 22.49365032153584 22.2192671573578 0.2743831641780403 0.65 nan nan nan nan 27.0 nan none nan nan nan nan 0.28841810050637595 0.8152671285639974 22.04941213315518 0.3537712860009362 nan nan 0.1

3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 290.044458 50.3951 TNS 2022ful 2022ful -- 2022ful -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7862697645182156 8.969743886429868 290.04835983 50.39524499 0.1821307889610968 21.600553254804467 22.303752080507678 21.653697893324576 0.0 0.11000000000000001 nan nan nan nan 37.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 194.49837769 41.078350855 TNS 2022gyv 2022gyv -- 2022gyv -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.305464473045258 17.477444379935392 194.49257232 41.07624891 0.0015042195159339355 13.030262431044775 25.180939197710938 24.367733590246306 0.8132056074646314 1.0 nan nan nan nan 98.0 nan none nan nan nan nan 17.477444379935392 5.305464473045258 13.030262431044775 3.294234551702426 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 162.61609955 -6.296708007 TNS 2022le 2022le -- 2022le -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.869714226839696 5.8356643103145265 162.61647194 -6.2982862 0.10352921634073431 21.857611723663144 23.473291583941855 22.456597113136183 0.0 0.85 nan nan nan nan 18.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 235.75866687 18.076662064 TNS 2022ljr 2022ljr -- 2022ljr -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9625363 17.54549114110835 235.7576326244885 18.0718885211218 0.10767209708324876 19.111084500051444 21.25103398766917 19.715068732204955 0.0 0.9500000000000001 0.36365 0.027324 nan nan 19.0 0.36365 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 264.1611793 61.555183699 TNS 2022lxd 2022lxd -- 2022lxd -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9717135 10.810374654503203 264.15640705586 61.5571460302125 0.37858739301929 22.240825322516972 23.48021637022798 22.358798389279954 0.0 0.1875 0.162866 0.091482 nan nan 13.0 0.162866 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 245.2655506 14.848540869 TNS 2022npq 2022npq -- 2022npq -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.279447 0.07028466501246489 245.2655380080405 14.848556134092501 0.017123466282200406 21.710558927450965 22.259513825113437 22.110607503916064 0.1489063211973729 0.7571428571428572 0.963072 0.168971 nan nan 31.0 0.963072 photoz nan nan nan nan 0.07028466501246489 1.279447 21.710558927450965 0.05493362758478068 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 354.44179517 40.085553777 TNS 2022ojm 2022ojm -- 2022ojm -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.1914323896011343 21.20420603674916 354.43557126 40.08902063 0.12193322811811513 18.785872470732354 19.88766027339743 19.15212058250564 0.0 0.8299999999999998 nan nan nan nan 25.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 327.24233456 -26.376892783 TNS 2022pjq 2022pjq -- 2022pjq -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.0934683569378607 35.38874077325366 327.24676625 -26.3679001 0.08267589206195336 16.909626953943263 18.352958924313224 17.297558384184867 0.0 0.9800000000000001 nan nan nan nan 31.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 133.69160866 78.830157708 TNS 2022ued 2022ued -- 2022ued -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.611405975878031 4.45437055411296 133.69794418 78.83031493 0.006418425185341969 18.399991697866948 19.133472186093513 18.73178309778043 0.40168908831308414 1.0 nan nan nan nan 19.0 nan none nan nan nan nan 4.45437055411296 1.611405975878031 18.399991697866948 2.7642758068374667 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 333.4165417 -17.7568017 other 2213 2213 -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7799712183620815 12.373547408996936 333.41321247 -17.75812867 0.6989876303608931 23.12467495419018 23.21512014353543 22.30961485043686 0.0 0.65 nan nan nan nan 11.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 234.60599 46.90171 other ASAS15no ASAS15no -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.199203 2.9577108917879444 234.6050741769755 46.901177597575156 0.0048167758501932445 18.117485515873742 18.56169968316746 18.288884655150458 0.2728150280170034 1.0 0.083596 0.031743 nan nan 22.0 0.083596 photoz nan nan nan nan 2.9577108917879444 2.199203 18.117485515873742 1.3449012627701693 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 14.7254583 18.2228333 other CSS140925 CSS140925 -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.129443 0.6406000263605426 14.7253450424093 18.2226915561716 0.012026973206428315 21.46963056044765 22.89999950390174 21.686324465146484 1.2136750387552553 0.48999999999999994 0.486697 0.070629 nan nan 27.0 0.486697 photoz nan nan nan nan 0.6406000263605426 1.129443 21.46963056044765 0.5671822538725217 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 241.0814375 39.47018056 other CSS160710 CSS160710 -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.4727437 27.77238090724198 241.0725238519185 39.47366901609615 0.6688011485828484 20.90674856347791 22.263973069277966 21.245805618391692 0.0 0.825 0.431921 0.064703 nan nan 8.0 0.431921 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 53.4575 -27.05877778 other DES14C1fi DES14C1fi -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7555126755366659 38.14001213754758 53.46894076 -27.05587348 0.5974193019876584 19.815489131464126 21.01153391006353 20.117823525444827 0.0 0.9199999999999999 nan nan nan nan 35.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 54.53029167 -27.71269444 other DES14C1rhg DES14C1rhg -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.2351755000405191 50.007242245994746 54.53870789 -27.72441829 0.578511557542289 19.033183370326505 19.678981900087216 19.5785952650154 0.0 1.0 nan nan nan nan 18.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1

3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 40.88391667 -1.12616667 other DES14S2qri DES14S2qri -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.074361 14.01045136792573 40.8822841487043 -1.1296996506502999 0.4452164909426901 21.850984095437436 24.264653673240264 23.31672108681325 0.0 0.39999999999999997 0.536686 0.127816 nan nan 17.0 0.536686 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 35.94554167 -6.13675 other DES14X2byo DES14X2byo -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.874220167675737 0.407659180400638 35.94561233 -6.13666119 0.3443852297391683 26.85087310460717 23.64 23.088429922222787 0.0 0.4 nan nan nan nan 19.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 37.01858333 -4.08686111 other DES14X3taz DES14X3taz -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9888228914414345 1.461576037213352 37.01818248 -4.08693158 0.023980850213284444 22.264072410597066 23.64 22.264072410597066 1.3759275894029344 0.75 nan nan nan nan 21.0 nan none nan nan nan nan 1.461576037213352 0.9888228914414345 22.264072410597066 1.4780968865746746 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 52.967375 -28.25263889 other DES15C3hav DES15C3hav -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7446940985723257 11.969911064034935 52.96967393 -28.25000175 0.29302559194310707 21.578047225793455 22.598693252253412 21.729650999410634 0.0 0.2833333333333334 nan nan nan nan 26.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1

3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 43.06241667 -0.74341667 other DES15S1nog DES15S1nog -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7214616329773251 0.1093604153726304 43.0623881 -0.74340634 0.009421930290934966 22.420604948797155 22.67638007654452 21.94900344116444 0.7273766353800788 0.7000000000000001 nan nan nan nan 33.0 nan none nan nan nan nan 0.1093604153726304 0.7214616329773251 22.420604948797155 0.15158174790435114 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 33.67470833 -4.88180556 other DES15X1noe DES15X1noe -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.238478 2.384814550727968 33.674075927922246 -4.882010015570405 0.037581812666462655 21.982224634052173 22.884858795564668 23.060956647956928 -0.17609785239226028 0.7000000000000001 nan nan nan nan 24.0 nan none nan nan nan nan 2.384814550727968 1.238478 21.982224634052173 1.9256010609215248 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 36.729 -5.06055556 other DES15X3hm DES15X3hm -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.6658329 12.807562748548634 36.727006975890546 -5.057603330050245 0.1977472313790546 20.809253293426963 22.06598341078054 21.20954333018955 0.0 0.4000000000000001 0.365696 0.087062 nan nan 18.0 0.365696 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 55.17154167 -29.38011111 other DES16C2aix DES16C2aix -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 3.4038622930740026 55.17261434 -29.37996855 0.14593984383686365 23.665876255204235 20.438562790234883 23.27 0.0 1.0 nan nan nan nan 16.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 55.06179167 -29.09819444 other DES16C2nm DES16C2nm -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.0445382791907887 35.640644179892305 55.06722992 -29.10687978 0.7303075950594944 20.471597747634565 22.71406332309575 21.270770234130207 0.0 0.8875 nan nan nan nan 18.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 51.819625 -28.71275 other DES16C3cv DES16C3cv -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.1971901282398656 24.361926290781057 51.82559699 -28.70846506 0.1086090878295024 18.262346615512396 18.991781321256997 18.551776970019983 0.0 1.0 nan nan nan nan 24.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 52.868125 -28.54119444 other DES16C3dmp DES16C3dmp -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8094321004599532 0.39762206753556756 52.86816222 -28.54129994 0.005390800981111665 21.310742889966793 22.476105404758037 21.691326786355656 0.7847786184023811 0.625 nan nan nan nan 22.0 nan none nan nan nan nan 0.39762206753556756 0.8094321004599532 21.310742889966793 0.4912358520370295 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 52.8 -28.57741667 other DES16C3ggu DES16C3ggu -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.6947251597631605 10.101176379184611 52.80308752 -28.57813881 0.05065444276248421 19.522884407795615 20.356539224721672 19.932260014511435 0.0 0.74 nan nan nan nan 19.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 51.966125 -28.39563889 other DES17C3gyp DES17C3gyp -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 0.947930152365117 51.96625129 -28.39540016 0.040861918814198206 23.96296175231928 21.210371938613605 24.09401033059858 -2.8836383919849737 0.75 nan nan nan nan 29.0 nan none nan nan nan nan 0.947930152365117 0.7 23.96296175231928 1.3541859319501672 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 34.44458333 -5.60027778 other DES17X1amf DES17X1amf -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7534181 17.00778825564368 34.4398821511845 -5.600932942949745 0.2184993321742965 20.214468326755714 22.526792044012225 20.725441553296754 0.0 0.2444444444444444 0.369382 0.048983 nan nan 10.0 0.369382 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 35.2485 -4.48355556 other DES17X1blv DES17X1blv -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.083349 9.074092234242643 35.25051833904855 -4.482037494478529 0.0195396440668677 18.48208103633101 19.409984323934683 18.861103847562436 0.548880476372247 0.945 0.193742 0.031111 nan nan 25.0 0.193742 photoz nan nan nan nan 9.074092234242643 1.083349 18.48208103633101 8.37596400997522 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 333.9762125 -18.17932222 other LS06D4eu LS06D4eu -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.2585893226620628 14.944950911046378 333.97997247 -18.17720739 0.5548893596909783 22.092795494079024 25.458742037776084 24.121641015134756 0.0 0.5 nan nan nan nan 32.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 150.02758333 2.64327778 other LS07D2bv LS07D2bv -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.419029 27.55229649030671 150.0262152053965 2.635747376530175 0.18534815174945074 18.67217451646343 19.339745739578767 18.919090919344796 0.0 0.985 0.123898 0.036119 nan nan 23.0 0.123898 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 215.460275 53.174606 other LS07D3bs LS07D3bs -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 6.4476039995074155 215.45761564 53.17542271 0.3294463347156241 23.352898925082826 24.075388610588643 24.843776152835748 0.0 0.8 nan nan nan nan 16.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 27.62416667 -21.81261111 other LSQ12dlf LSQ12dlf -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8256507103237819 7.017103066570092 27.62251503 -21.81381448 0.3111025800323658 23.027794494912165 24.99517437498067 22.967578032969115 0.0 0.4 nan nan nan nan 13.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 193.44929167 -29.52422222 other LSQ14an LSQ14an -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.3863631931994624 0.4936100457601981 193.44927804 -29.52435882 0.0008718667857036122 20.483481265790303 20.4666489940253 20.211028838746675 0.25562015527862414 0.2 nan nan nan nan 22.0 nan none nan nan nan nan 0.4936100457601981 0.3863631931994624 20.483481265790303 1.277580407369107 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 150.42333333 -12.37038889 other LSQ14bdq LSQ14bdq -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 0.5266163889589686 150.42347414 -12.37033908 0.01014958643425301 22.431855738997353 25.440775347636677 22.81723889301482 2.6235364546218563 0.5 nan nan nan nan 17.0 nan none nan nan nan nan 0.5266163889589686 0.7 22.431855738997353 0.7523091270842408 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 39.80254167 3.32488889 other LSQ14fxj LSQ14fxj -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9504904506344132 0.603120187537655 39.8026965 3.32495351 0.01385644547092324 22.08681738983659 23.595532420395635 23.34409132013793 0.25144110025770416 0.95 nan nan nan nan 23.0 nan none nan nan nan nan 0.603120187537655 0.9504904506344132 22.08681738983659 0.6345357674399539 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 155.67304167 -16.92066667 other LSQ14mo LSQ14mo -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.87588499819314 3.2239736922508944 155.67311013 -16.92155982 0.029214483949289716 21.474145788679298 21.409504790866283 20.748424819175078 0.6610799716912048 0.8500000000000001 nan nan nan nan 40.0 nan none nan nan nan nan 3.2239736922508944 0.87588499819314 21.474145788679298 3.680818485191113 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 34.179167 20.669167 other MLS121104 MLS121104 -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7615077593733662 1.4424764782347315 34.17953078 20.66937843 0.016827253013190213 22.211482181816606 23.459585916619133 22.679370107570616 0.7802158090485172 0.6666666666666666 nan nan nan nan 90.0 nan none nan nan nan nan 1.4424764782347315 0.7615077593733662 22.211482181816606 1.8942374000518716 nan nan 0.1





3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 0.347333 0.08445 other PJ000123 PJ000123 -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9998969 0.16493312779278713 0.347288111047865 0.0844408360282479 0.011617536900434433 21.837315958139534 23.039383190618736 22.001265910099747 1.038117280518989 0.5 0.293108 0.102275 0.2825189 8.766419e-05 15.0 0.2825189 specz nan nan nan nan 0.16493312779278713 0.9998969 21.837315958139534 0.16495013415161816 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 353.11791667 -0.36211111 other PS110ahf PS110ahf -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 2.9758031707392387 353.11809526 -0.36130402 0.1450070095874375 23.953032359233447 25.673494003424732 23.953032359233447 0.0 0.85 nan nan nan nan 14.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 333.62429583 -0.06767222 other PS110awh PS110awh -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.3813093 12.654511229004733 333.6252019280805 -0.06427586744261665 0.47390246631487143 22.258276707012072 23.63674099300789 23.313839963402216 0.0 0.11666666666666668 nan nan nan nan 13.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
